target,kind,band_label,dose_id,predicted,actual,subset_label
chrom_total,12Oclock,320_480nm,dose_4,0.6367292856629354,0.9855803035928415,peak_wavelength_nm+auc
chrom_total,12Oclock,320_480nm,dose_5,0.6839240933948002,0.8071596303191209,peak_wavelength_nm+auc
chrom_total,12Oclock,320_480nm,dose_6,0.6737446186631779,0.8313635728597397,peak_wavelength_nm+auc
chrom_total,12Oclock,320_480nm,dose_1,0.8082773693446297,0.27379686988609,peak_wavelength_nm+continuum_depth
chrom_total,12Oclock,320_480nm,dose_2,0.7289633147749554,0.6702106062314132,peak_wavelength_nm+continuum_depth
chrom_total,12Oclock,320_480nm,dose_3,0.7136041300727721,0.746940679793033,peak_wavelength_nm+continuum_depth
chrom_total,12Oclock,320_480nm,dose_4,0.6658375576177866,0.9855803035928415,peak_wavelength_nm+continuum_depth
chrom_total,12Oclock,320_480nm,dose_5,0.7015800780618087,0.8071596303191209,peak_wavelength_nm+continuum_depth
chrom_total,12Oclock,320_480nm,dose_6,0.6967316767968861,0.8313635728597397,peak_wavelength_nm+continuum_depth
chrom_total,12Oclock,320_480nm,dose_1,0.7346118896128574,0.27379686988609,peak_wavelength_nm+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_2,0.26301152591682797,0.6702106062314132,peak_wavelength_nm+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_3,0.7195861731603963,0.746940679793033,peak_wavelength_nm+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_4,0.9218267009154036,0.9855803035928415,peak_wavelength_nm+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_5,0.7902245765865836,0.8071596303191209,peak_wavelength_nm+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_6,0.690733450466634,0.8313635728597397,peak_wavelength_nm+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_1,0.6611328036240783,-0.114204631160007,auc+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_2,0.5870325466312184,0.3770185585136998,auc+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_3,0.4200826164911726,0.7930144626982226,auc+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_4,0.42275224779833065,0.9507189731815124,auc+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_5,0.5286362337205256,0.3675817747447733,auc+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_6,-0.01902531595333734,0.7654051137655965,auc+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_1,-0.049435951740102624,-0.114204631160007,auc_fwhm
dad_oxidized,Sigma,peak_band_auto,dose_2,0.39170230472544887,0.3770185585136998,auc_fwhm
dad_oxidized,Sigma,peak_band_auto,dose_3,1.0747499161371383,0.7930144626982226,auc_fwhm
dad_oxidized,Sigma,peak_band_auto,dose_4,0.7079946299408881,0.9507189731815124,auc_fwhm
dad_oxidized,Sigma,peak_band_auto,dose_5,0.3467961429744779,0.3675817747447733,auc_fwhm
dad_oxidized,Sigma,peak_band_auto,dose_6,0.8964690830456039,0.7654051137655965,auc_fwhm
dad_oxidized,Sigma,peak_band_auto,dose_1,0.6604256818148047,-0.114204631160007,auc_only
dad_oxidized,Sigma,peak_band_auto,dose_2,0.5866464187747049,0.3770185585136998,auc_only
dad_oxidized,Sigma,peak_band_auto,dose_3,0.4200931247934755,0.7930144626982226,auc_only
dad_oxidized,Sigma,peak_band_auto,dose_4,0.4228222159004684,0.9507189731815124,auc_only
dad_oxidized,Sigma,peak_band_auto,dose_5,0.528251332463236,0.3675817747447733,auc_only
dad_oxidized,Sigma,peak_band_auto,dose_6,-0.018401842341110086,0.7654051137655965,auc_only
dad_oxidized,Sigma,peak_band_auto,dose_1,0.11432842903192153,-0.114204631160007,continuum_depth+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_2,0.45309494048624543,0.3770185585136998,continuum_depth+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_3,1.1513645794313305,0.7930144626982226,continuum_depth+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_4,0.7719886455401532,0.9507189731815124,continuum_depth+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_5,0.25752804034279286,0.3675817747447733,continuum_depth+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_6,0.603252458034822,0.7654051137655965,continuum_depth+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_1,0.05844270800061224,-0.114204631160007,drop_fixed_terms
dad_oxidized,Sigma,peak_band_auto,dose_2,0.10450728465056613,0.3770185585136998,drop_fixed_terms
dad_oxidized,Sigma,peak_band_auto,dose_3,1.0655122444748386,0.7930144626982226,drop_fixed_terms
dad_oxidized,Sigma,peak_band_auto,dose_4,0.6839285246682625,0.9507189731815124,drop_fixed_terms
dad_oxidized,Sigma,peak_band_auto,dose_5,0.3789470441195846,0.3675817747447733,drop_fixed_terms
dad_oxidized,Sigma,peak_band_auto,dose_6,0.8487389874421751,0.7654051137655965,drop_fixed_terms
dad_oxidized,Sigma,peak_band_auto,dose_1,0.05844270800061224,-0.114204631160007,full
dad_oxidized,Sigma,peak_band_auto,dose_2,0.10450728465056613,0.3770185585136998,full
dad_oxidized,Sigma,peak_band_auto,dose_3,1.0655122444748315,0.7930144626982226,full
dad_oxidized,Sigma,peak_band_auto,dose_4,0.6839285246682643,0.9507189731815124,full
dad_oxidized,Sigma,peak_band_auto,dose_5,0.3789470441195846,0.3675817747447733,full
dad_oxidized,Sigma,peak_band_auto,dose_6,0.8487389874421751,0.7654051137655965,full
dad_oxidized,Sigma,peak_band_auto,dose_1,0.11470381940740815,-0.114204631160007,fwhm_only
dad_oxidized,Sigma,peak_band_auto,dose_2,0.45285967534733373,0.3770185585136998,fwhm_only
dad_oxidized,Sigma,peak_band_auto,dose_3,1.1516033891351523,0.7930144626982226,fwhm_only
dad_oxidized,Sigma,peak_band_auto,dose_4,0.7724601925181087,0.9507189731815124,fwhm_only
dad_oxidized,Sigma,peak_band_auto,dose_5,0.25697013601314467,0.3675817747447733,fwhm_only
dad_oxidized,Sigma,peak_band_auto,dose_6,0.6029076756948335,0.7654051137655965,fwhm_only
dad_oxidized,Sigma,peak_band_auto,dose_1,0.661975912922157,-0.114204631160007,peak_auc
dad_oxidized,Sigma,peak_band_auto,dose_2,0.5901630972228034,0.3770185585136998,peak_auc
dad_oxidized,Sigma,peak_band_auto,dose_3,0.4205787781432715,0.7930144626982226,peak_auc
dad_oxidized,Sigma,peak_band_auto,dose_4,0.4237484593127512,0.9507189731815124,peak_auc
dad_oxidized,Sigma,peak_band_auto,dose_5,0.530336850018037,0.3675817747447733,peak_auc
dad_oxidized,Sigma,peak_band_auto,dose_6,-0.018216500666787372,0.7654051137655965,peak_auc
dad_oxidized,Sigma,peak_band_auto,dose_1,0.6600721241933845,-0.114204631160007,peak_only
dad_oxidized,Sigma,peak_band_auto,dose_2,0.5526180923790914,0.3770185585136998,peak_only
dad_oxidized,Sigma,peak_band_auto,dose_3,0.45132846380824326,0.7930144626982226,peak_only
dad_oxidized,Sigma,peak_band_auto,dose_4,0.4302194791135453,0.9507189731815124,peak_only
dad_oxidized,Sigma,peak_band_auto,dose_5,0.5630380992051187,0.3675817747447733,peak_only
dad_oxidized,Sigma,peak_band_auto,dose_6,0.4497802681438364,0.7654051137655965,peak_only
dad_oxidized,Sigma,peak_band_auto,dose_1,0.6611076259848865,-0.114204631160007,peak_reflectance+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_2,0.5526261941948997,0.3770185585136998,peak_reflectance+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_3,0.4510295017688548,0.7930144626982226,peak_reflectance+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_4,0.42995334548564323,0.9507189731815124,peak_reflectance+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_5,0.5634540529018943,0.3675817747447733,peak_reflectance+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_6,0.44953409670783506,0.7654051137655965,peak_reflectance+continuum_depth
dad_oxidized,Sigma,peak_band_auto,dose_1,0.0921475258649771,-0.114204631160007,peak_reflectance+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_2,0.4485374928662065,0.3770185585136998,peak_reflectance+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_3,1.1417160845753127,0.7930144626982226,peak_reflectance+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_4,0.7623684695753941,0.9507189731815124,peak_reflectance+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_5,0.27200966497486156,0.3675817747447733,peak_reflectance+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_6,0.6185871203032924,0.7654051137655965,peak_reflectance+fwhm_nm
dad_oxidized,Sigma,peak_band_auto,dose_1,0.4922720037510828,-0.114204631160007,peak_reflectance+peak_wavelength_nm
dad_oxidized,Sigma,peak_band_auto,dose_2,0.31747990800542425,0.3770185585136998,peak_reflectance+peak_wavelength_nm
dad_oxidized,Sigma,peak_band_auto,dose_3,0.918782664484695,0.7930144626982226,peak_reflectance+peak_wavelength_nm
dad_oxidized,Sigma,peak_band_auto,dose_4,0.797621067791539,0.9507189731815124,peak_reflectance+peak_wavelength_nm
dad_oxidized,Sigma,peak_band_auto,dose_5,0.3725928204354432,0.3675817747447733,peak_reflectance+peak_wavelength_nm
dad_oxidized,Sigma,peak_band_auto,dose_6,0.23273552035428224,0.7654051137655965,peak_reflectance+peak_wavelength_nm
dad_oxidized,Sigma,peak_band_auto,dose_1,0.3814634272057731,-0.114204631160007,peak_wavelength_nm+auc
dad_oxidized,Sigma,peak_band_auto,dose_2,-0.21324626751868436,0.3770185585136998,peak_wavelength_nm+auc
dad_oxidized,Sigma,peak_band_auto,dose_3,0.7878346444137492,0.7930144626982226,peak_wavelength_nm+auc
dad_oxidized,Sigma,peak_band_auto,dose_4,0.909551897077506,0.9507189731815124,peak_wavelength_nm+auc
dad_oxidized,Sigma,peak_band_auto,dose_5,0.5389980363441964,0.3675817747447733,peak_wavelength_nm+auc
