dose_id,angle,band_label,wavelength_nm,reflectance
dose_3,12Oclock,320_480nm,463.0,0.1727742552757262
dose_3,12Oclock,320_480nm,463.5,0.1741869747638702
dose_3,12Oclock,320_480nm,464.0,0.1742928475141525
dose_3,12Oclock,320_480nm,464.5,0.1795520832141239
dose_3,12Oclock,320_480nm,465.0,0.1746718635161717
dose_3,12Oclock,320_480nm,465.5,0.1776938140392303
dose_3,12Oclock,320_480nm,466.0,0.1769639551639556
dose_3,12Oclock,320_480nm,466.5,0.1762103339036305
dose_3,12Oclock,320_480nm,467.0,0.1733395258585611
dose_3,12Oclock,320_480nm,467.5,0.1774477312962213
dose_3,12Oclock,320_480nm,468.0,0.181355540951093
dose_3,12Oclock,320_480nm,468.5,0.1820144901672998
dose_3,12Oclock,320_480nm,469.0,0.1853903432687123
dose_3,12Oclock,320_480nm,469.5,0.1919181396563848
dose_3,12Oclock,320_480nm,470.0,0.1875584870576857
dose_3,12Oclock,320_480nm,470.5,0.1878161281347274
dose_3,12Oclock,320_480nm,471.0,0.1822066704432169
dose_3,12Oclock,320_480nm,471.5,0.1842381556828816
dose_3,12Oclock,320_480nm,472.0,0.1810754537582396
dose_3,12Oclock,320_480nm,472.5,0.1880820890267689
dose_3,12Oclock,320_480nm,473.0,0.1811106353998184
dose_3,12Oclock,320_480nm,473.5,0.184934452176094
dose_3,12Oclock,320_480nm,474.0,0.1827691892782846
dose_3,12Oclock,320_480nm,474.5,0.1857031931479771
dose_3,12Oclock,320_480nm,475.0,0.1855057378609975
dose_3,12Oclock,320_480nm,475.5,0.1879914005597432
dose_3,12Oclock,320_480nm,476.0,0.1868500858545303
dose_3,12Oclock,320_480nm,476.5,0.1848548998435337
dose_3,12Oclock,320_480nm,477.0,0.1842176665862401
dose_3,12Oclock,320_480nm,477.5,0.1870830257733662
dose_3,12Oclock,320_480nm,478.0,0.1857042660315831
dose_3,12Oclock,320_480nm,478.5,0.1822872757911681
dose_3,12Oclock,320_480nm,479.0,0.181704873840014
dose_3,12Oclock,320_480nm,479.5,0.1827406088511148
dose_3,12Oclock,320_480nm,480.0,0.1853033949931462
dose_4,12Oclock,320_480nm,320.0,0.1002545505762099
dose_4,12Oclock,320_480nm,320.5,0.103901187578837
dose_4,12Oclock,320_480nm,321.0,0.10420573502779
dose_4,12Oclock,320_480nm,321.5,0.1045610159635543
dose_4,12Oclock,320_480nm,322.0,0.1053672730922698
dose_4,12Oclock,320_480nm,322.5,0.1038793300588925
dose_4,12Oclock,320_480nm,323.0,0.1059750616550445
dose_4,12Oclock,320_480nm,323.5,0.1090899134675661
dose_4,12Oclock,320_480nm,324.0,0.1063149223725
dose_4,12Oclock,320_480nm,324.5,0.1072306682666142
dose_4,12Oclock,320_480nm,325.0,0.11024954666694
dose_4,12Oclock,320_480nm,325.5,0.1082504838705062
dose_4,12Oclock,320_480nm,326.0,0.1112974137067794
dose_4,12Oclock,320_480nm,326.5,0.1117261772354443
dose_4,12Oclock,320_480nm,327.0,0.1107804204026857
dose_4,12Oclock,320_480nm,327.5,0.1114996920029322
dose_4,12Oclock,320_480nm,328.0,0.1118236805001894
dose_4,12Oclock,320_480nm,328.5,0.1129500667254129
dose_4,12Oclock,320_480nm,329.0,0.1124570245544114
dose_4,12Oclock,320_480nm,329.5,0.1107979143659273
dose_4,12Oclock,320_480nm,330.0,0.1112994303305943
dose_4,12Oclock,320_480nm,330.5,0.1144971599181492
dose_4,12Oclock,320_480nm,331.0,0.1130096986889839
dose_4,12Oclock,320_480nm,331.5,0.111546330153942
dose_4,12Oclock,320_480nm,332.0,0.1157218689719835
dose_4,12Oclock,320_480nm,332.5,0.1132587517301241
dose_4,12Oclock,320_480nm,333.0,0.1123421316345532
dose_4,12Oclock,320_480nm,333.5,0.1162710363666216
dose_4,12Oclock,320_480nm,334.0,0.1137609009941418
dose_4,12Oclock,320_480nm,334.5,0.1148156970739364
dose_4,12Oclock,320_480nm,335.0,0.1148431946833928
dose_4,12Oclock,320_480nm,335.5,0.1123931159575779
dose_4,12Oclock,320_480nm,336.0,0.1135093991955121
dose_4,12Oclock,320_480nm,336.5,0.1140246565143267
dose_4,12Oclock,320_480nm,337.0,0.1143568580349286
dose_4,12Oclock,320_480nm,337.5,0.1137990380326906
dose_4,12Oclock,320_480nm,338.0,0.114014779527982
dose_4,12Oclock,320_480nm,338.5,0.1147355039914448
dose_4,12Oclock,320_480nm,339.0,0.1164108514785766
dose_4,12Oclock,320_480nm,339.5,0.1174327954649924
dose_4,12Oclock,320_480nm,340.0,0.1146012470126151
dose_4,12Oclock,320_480nm,340.5,0.1163815781474112
dose_4,12Oclock,320_480nm,341.0,0.1166617597142855
dose_4,12Oclock,320_480nm,341.5,0.1161083007852236
dose_4,12Oclock,320_480nm,342.0,0.1182124987244605
dose_4,12Oclock,320_480nm,342.5,0.1181449964642524
dose_4,12Oclock,320_480nm,343.0,0.1182381386558214
dose_4,12Oclock,320_480nm,343.5,0.1205604895949363
dose_4,12Oclock,320_480nm,344.0,0.1192111174265542
dose_4,12Oclock,320_480nm,344.5,0.1209090451399484
dose_4,12Oclock,320_480nm,345.0,0.1201183001200358
dose_4,12Oclock,320_480nm,345.5,0.1187118937571843
dose_4,12Oclock,320_480nm,346.0,0.1204356625676154
dose_4,12Oclock,320_480nm,346.5,0.1211351280411084
dose_4,12Oclock,320_480nm,347.0,0.1217333152890205
dose_4,12Oclock,320_480nm,347.5,0.1226942688226699
dose_4,12Oclock,320_480nm,348.0,0.1220538492004076
dose_4,12Oclock,320_480nm,348.5,0.1233947947621345
dose_4,12Oclock,320_480nm,349.0,0.1225514486432075
dose_4,12Oclock,320_480nm,349.5,0.1230923806627591
dose_4,12Oclock,320_480nm,350.0,0.1230240141352017
dose_4,12Oclock,320_480nm,350.5,0.1233370850483576
dose_4,12Oclock,320_480nm,351.0,0.1244821821649868
dose_4,12Oclock,320_480nm,351.5,0.1247453466057776
dose_4,12Oclock,320_480nm,352.0,0.1261303996046383
dose_4,12Oclock,320_480nm,352.5,0.1252062792579333
dose_4,12Oclock,320_480nm,353.0,0.1244625051816303
dose_4,12Oclock,320_480nm,353.5,0.1248715221881866
dose_4,12Oclock,320_480nm,354.0,0.1263001685341199
dose_4,12Oclock,320_480nm,354.5,0.1283380761742591
dose_4,12Oclock,320_480nm,355.0,0.1276520937681197
dose_4,12Oclock,320_480nm,355.5,0.1292904565731683
dose_4,12Oclock,320_480nm,356.0,0.1279989952842394
dose_4,12Oclock,320_480nm,356.5,0.1305545717477798
dose_4,12Oclock,320_480nm,357.0,0.1297953551014264
dose_4,12Oclock,320_480nm,357.5,0.1280320013562837
dose_4,12Oclock,320_480nm,358.0,0.129605583846569
dose_4,12Oclock,320_480nm,358.5,0.1289161766568819
dose_4,12Oclock,320_480nm,359.0,0.1297563711802164
dose_4,12Oclock,320_480nm,359.5,0.1286674514412879
dose_4,12Oclock,320_480nm,360.0,0.1278052230676015
dose_4,12Oclock,320_480nm,360.5,0.12982839345932
dose_4,12Oclock,320_480nm,361.0,0.1298985729614893
dose_4,12Oclock,320_480nm,361.5,0.1306486924489339
dose_4,12Oclock,320_480nm,362.0,0.1319751342137654
dose_4,12Oclock,320_480nm,362.5,0.1316975553830464
dose_4,12Oclock,320_480nm,363.0,0.1329328417778014
dose_4,12Oclock,320_480nm,363.5,0.1322143028179803
dose_4,12Oclock,320_480nm,364.0,0.1320463021596272
dose_4,12Oclock,320_480nm,364.5,0.1324944595495859
dose_4,12Oclock,320_480nm,365.0,0.1331416517496108
dose_4,12Oclock,320_480nm,365.5,0.1350979109605153
dose_4,12Oclock,320_480nm,366.0,0.1341212590535481
dose_4,12Oclock,320_480nm,366.5,0.1329553276300429
dose_4,12Oclock,320_480nm,367.0,0.1356204052766163
dose_4,12Oclock,320_480nm,367.5,0.1341928988695143
dose_4,12Oclock,320_480nm,368.0,0.1316333611806233
dose_4,12Oclock,320_480nm,368.5,0.1322914858659108
dose_4,12Oclock,320_480nm,369.0,0.1326411118110021
dose_4,12Oclock,320_480nm,369.5,0.1337673068046569
dose_4,12Oclock,320_480nm,370.0,0.1364430785179138
dose_4,12Oclock,320_480nm,370.5,0.1368940373261769
dose_4,12Oclock,320_480nm,371.0,0.1354228953520456
dose_4,12Oclock,320_480nm,371.5,0.1377155184745788
dose_4,12Oclock,320_480nm,372.0,0.1388237526019414
dose_4,12Oclock,320_480nm,372.5,0.1373104502757389
dose_4,12Oclock,320_480nm,373.0,0.1378189822038014
dose_4,12Oclock,320_480nm,373.5,0.1388309051593144
dose_4,12Oclock,320_480nm,374.0,0.1380803634723026
dose_4,12Oclock,320_480nm,374.5,0.1375699092944462
dose_4,12Oclock,320_480nm,375.0,0.1357874323924382
dose_4,12Oclock,320_480nm,375.5,0.1352178255716959
dose_4,12Oclock,320_480nm,376.0,0.1317524785796801
dose_4,12Oclock,320_480nm,376.5,0.1309905673066774
dose_4,12Oclock,320_480nm,377.0,0.1338060696919758
dose_4,12Oclock,320_480nm,377.5,0.1369530558586119
dose_4,12Oclock,320_480nm,378.0,0.1395734598239262
dose_4,12Oclock,320_480nm,378.5,0.1383579025665918
dose_4,12Oclock,320_480nm,379.0,0.1386229693889617
dose_4,12Oclock,320_480nm,379.5,0.1388912796974181
dose_4,12Oclock,320_480nm,380.0,0.1379866500695545
dose_4,12Oclock,320_480nm,380.5,0.1367121835549672
dose_4,12Oclock,320_480nm,381.0,0.1356136153141657
dose_4,12Oclock,320_480nm,381.5,0.1364208112160364
dose_4,12Oclock,320_480nm,382.0,0.1386191397905349
dose_4,12Oclock,320_480nm,382.5,0.1404179632663726
dose_4,12Oclock,320_480nm,383.0,0.1411014348268508
dose_4,12Oclock,320_480nm,383.5,0.1398439755042393
dose_4,12Oclock,320_480nm,384.0,0.1397174447774886
dose_4,12Oclock,320_480nm,384.5,0.1400380233923594
dose_4,12Oclock,320_480nm,385.0,0.1407420486211776
dose_4,12Oclock,320_480nm,385.5,0.1412239571412403
dose_4,12Oclock,320_480nm,386.0,0.1409593721230825
dose_4,12Oclock,320_480nm,386.5,0.1407451927661895
dose_4,12Oclock,320_480nm,387.0,0.144295980532964
dose_4,12Oclock,320_480nm,387.5,0.146201878786087
dose_4,12Oclock,320_480nm,388.0,0.1457425951957702
dose_4,12Oclock,320_480nm,388.5,0.1424000412225722
dose_4,12Oclock,320_480nm,389.0,0.1416586240132649
dose_4,12Oclock,320_480nm,389.5,0.1433507849772771
dose_4,12Oclock,320_480nm,390.0,0.145530417561531
dose_4,12Oclock,320_480nm,390.5,0.1436423957347869
dose_4,12Oclock,320_480nm,391.0,0.145797496040662
dose_4,12Oclock,320_480nm,391.5,0.1446771721045175
dose_4,12Oclock,320_480nm,392.0,0.143124093612035
dose_4,12Oclock,320_480nm,392.5,0.1444094578425089
dose_4,12Oclock,320_480nm,393.0,0.144849141438802
dose_4,12Oclock,320_480nm,393.5,0.1448130160570144
dose_4,12Oclock,320_480nm,394.0,0.1434297710657119
dose_4,12Oclock,320_480nm,394.5,0.1432829250892003
dose_4,12Oclock,320_480nm,395.0,0.1442199697097142
dose_4,12Oclock,320_480nm,395.5,0.1465984731912612
dose_4,12Oclock,320_480nm,396.0,0.1484357963005701
dose_4,12Oclock,320_480nm,396.5,0.1474489122629165
dose_4,12Oclock,320_480nm,397.0,0.1484084278345107
dose_4,12Oclock,320_480nm,397.5,0.1479794879754384
dose_4,12Oclock,320_480nm,398.0,0.1483954340219496
dose_4,12Oclock,320_480nm,398.5,0.1471332162618636
dose_4,12Oclock,320_480nm,399.0,0.1494690080483754
dose_4,12Oclock,320_480nm,399.5,0.150427684187889
dose_4,12Oclock,320_480nm,400.0,0.1495956728855768
dose_4,12Oclock,320_480nm,400.5,0.1473946173985798
dose_4,12Oclock,320_480nm,401.0,0.1457005043824513
dose_4,12Oclock,320_480nm,401.5,0.1476161877314249
dose_4,12Oclock,320_480nm,402.0,0.1490555455287297
dose_4,12Oclock,320_480nm,402.5,0.1491164316733678
dose_4,12Oclock,320_480nm,403.0,0.1478002369403838
dose_4,12Oclock,320_480nm,403.5,0.1472211380799611
dose_4,12Oclock,320_480nm,404.0,0.1476554820934931
dose_4,12Oclock,320_480nm,404.5,0.1458490292231241
dose_4,12Oclock,320_480nm,405.0,0.1465366731087366
dose_4,12Oclock,320_480nm,405.5,0.1483789583047231
dose_4,12Oclock,320_480nm,406.0,0.1527174214522043
dose_4,12Oclock,320_480nm,406.5,0.1503046602010726
dose_4,12Oclock,320_480nm,407.0,0.1500777800877888
dose_4,12Oclock,320_480nm,407.5,0.1506201922893524
dose_4,12Oclock,320_480nm,408.0,0.1503793249527613
dose_4,12Oclock,320_480nm,408.5,0.1491490354140599
dose_4,12Oclock,320_480nm,409.0,0.1501180032889048
dose_4,12Oclock,320_480nm,409.5,0.1532111018896103
dose_4,12Oclock,320_480nm,410.0,0.1529584725697835
dose_4,12Oclock,320_480nm,410.5,0.1508173495531081
dose_4,12Oclock,320_480nm,411.0,0.1519206762313842
dose_4,12Oclock,320_480nm,411.5,0.1569373855988184
dose_4,12Oclock,320_480nm,412.0,0.1553907046715417
dose_4,12Oclock,320_480nm,412.5,0.1529505401849746
dose_4,12Oclock,320_480nm,413.0,0.1498059729735056
dose_4,12Oclock,320_480nm,413.5,0.1531540155410766
dose_4,12Oclock,320_480nm,414.0,0.1566460281610488
dose_4,12Oclock,320_480nm,414.5,0.1550058523813883
dose_4,12Oclock,320_480nm,415.0,0.1521482914686202
dose_4,12Oclock,320_480nm,415.5,0.1527634014685948
dose_4,12Oclock,320_480nm,416.0,0.1548469861348469
dose_4,12Oclock,320_480nm,416.5,0.1513009319702783
dose_4,12Oclock,320_480nm,417.0,0.151017427444458
dose_4,12Oclock,320_480nm,417.5,0.1509733895460764
dose_4,12Oclock,320_480nm,418.0,0.1535012274980544
dose_4,12Oclock,320_480nm,418.5,0.1532974342505137
dose_4,12Oclock,320_480nm,419.0,0.1516592502593993
dose_4,12Oclock,320_480nm,419.5,0.1545821477969486
dose_4,12Oclock,320_480nm,420.0,0.1535696536302566
dose_4,12Oclock,320_480nm,420.5,0.1526890993118285
dose_4,12Oclock,320_480nm,421.0,0.1549856116374333
dose_4,12Oclock,320_480nm,421.5,0.1529152741034825
dose_4,12Oclock,320_480nm,422.0,0.1548189719518025
dose_4,12Oclock,320_480nm,422.5,0.1560967365900675
dose_4,12Oclock,320_480nm,423.0,0.1541443516810734
dose_4,12Oclock,320_480nm,423.5,0.1550626258055368
dose_4,12Oclock,320_480nm,424.0,0.1538796424865722
dose_4,12Oclock,320_480nm,424.5,0.154059479633967
dose_4,12Oclock,320_480nm,425.0,0.1585054546594619
dose_4,12Oclock,320_480nm,425.5,0.1571482668320337
dose_4,12Oclock,320_480nm,426.0,0.1547423650821049
dose_4,12Oclock,320_480nm,426.5,0.1536800414323806
dose_4,12Oclock,320_480nm,427.0,0.1554766794045765
dose_4,12Oclock,320_480nm,427.5,0.1599811514218647
dose_4,12Oclock,320_480nm,428.0,0.1548206806182861
dose_4,12Oclock,320_480nm,428.5,0.1553179870049158
dose_4,12Oclock,320_480nm,429.0,0.1585385302702585
dose_4,12Oclock,320_480nm,429.5,0.1629953285058338
dose_4,12Oclock,320_480nm,430.0,0.1553240617116292
dose_4,12Oclock,320_480nm,430.5,0.1558789859215417
dose_4,12Oclock,320_480nm,431.0,0.1573349237442016
dose_4,12Oclock,320_480nm,431.5,0.1579471876223881
dose_4,12Oclock,320_480nm,432.0,0.1595639089743296
dose_4,12Oclock,320_480nm,432.5,0.1585381726423899
dose_4,12Oclock,320_480nm,433.0,0.1577423165241876
dose_4,12Oclock,320_480nm,433.5,0.1576148172219593
dose_4,12Oclock,320_480nm,434.0,0.1570223619540532
dose_4,12Oclock,320_480nm,434.5,0.1569455265998839
dose_4,12Oclock,320_480nm,435.0,0.1563062320152918
dose_4,12Oclock,320_480nm,435.5,0.1572648386160532
dose_4,12Oclock,320_480nm,436.0,0.1596702933311462
dose_4,12Oclock,320_480nm,436.5,0.1621148536602655
dose_4,12Oclock,320_480nm,437.0,0.1577723175287246
dose_4,12Oclock,320_480nm,437.5,0.1590704272190729
dose_4,12Oclock,320_480nm,438.0,0.1576615472634633
dose_4,12Oclock,320_480nm,438.5,0.1597850571076074
dose_4,12Oclock,320_480nm,439.0,0.1597672551870345
dose_4,12Oclock,320_480nm,439.5,0.160714159409205
dose_4,12Oclock,320_480nm,440.0,0.1599447627862294
dose_4,12Oclock,320_480nm,440.5,0.1610852827628453
dose_4,12Oclock,320_480nm,441.0,0.1611271798610687
dose_4,12Oclock,320_480nm,441.5,0.164813424150149
dose_4,12Oclock,320_480nm,442.0,0.1613496392965316
dose_4,12Oclock,320_480nm,442.5,0.1651961157719294
dose_4,12Oclock,320_480nm,443.0,0.1664153635501861
dose_4,12Oclock,320_480nm,443.5,0.1661481211582819
dose_4,12Oclock,320_480nm,444.0,0.16754117111365
dose_4,12Oclock,320_480nm,444.5,0.1619127442439396
dose_4,12Oclock,320_480nm,445.0,0.1644580115874608
dose_4,12Oclock,320_480nm,445.5,0.1672811011473337
dose_4,12Oclock,320_480nm,446.0,0.1648551772038141
dose_4,12Oclock,320_480nm,446.5,0.1622853726148605
dose_4,12Oclock,320_480nm,447.0,0.1624164630969365
dose_4,12Oclock,320_480nm,447.5,0.1628137032190958
dose_4,12Oclock,320_480nm,448.0,0.16425787905852
dose_4,12Oclock,320_480nm,448.5,0.1639083226521809
dose_4,12Oclock,320_480nm,449.0,0.1643225252628326
dose_4,12Oclock,320_480nm,449.5,0.1666158437728881
dose_4,12Oclock,320_480nm,450.0,0.164331426223119
dose_4,12Oclock,320_480nm,450.5,0.1658444801966348
dose_4,12Oclock,320_480nm,451.0,0.1721257517735163
dose_4,12Oclock,320_480nm,451.5,0.1786413192749023
dose_4,12Oclock,320_480nm,452.0,0.1725565940141677
dose_4,12Oclock,320_480nm,452.5,0.176731119553248
dose_4,12Oclock,320_480nm,453.0,0.1773804475863774
dose_4,12Oclock,320_480nm,453.5,0.1697396983702977
dose_4,12Oclock,320_480nm,454.0,0.1787826071182886
dose_4,12Oclock,320_480nm,454.5,0.1736301928758621
dose_4,12Oclock,320_480nm,455.0,0.1726848532756169
dose_4,12Oclock,320_480nm,455.5,0.1757699151833851
dose_4,12Oclock,320_480nm,456.0,0.1711321771144866
dose_4,12Oclock,320_480nm,456.5,0.1712847650051116
dose_4,12Oclock,320_480nm,457.0,0.1762876907984415
dose_4,12Oclock,320_480nm,457.5,0.1776392410198847
dose_4,12Oclock,320_480nm,458.0,0.1721227218707402
dose_4,12Oclock,320_480nm,458.5,0.1744521111249923
dose_4,12Oclock,320_480nm,459.0,0.1764907489220301
dose_4,12Oclock,320_480nm,459.5,0.1787707755963007
dose_4,12Oclock,320_480nm,460.0,0.1783536871274312
dose_4,12Oclock,320_480nm,460.5,0.1748056610425312
dose_4,12Oclock,320_480nm,461.0,0.1766997675100962
dose_4,12Oclock,320_480nm,461.5,0.1806944062312443
dose_4,12Oclock,320_480nm,462.0,0.1796120405197143
dose_4,12Oclock,320_480nm,462.5,0.1805042326450348
dose_4,12Oclock,320_480nm,463.0,0.1831936985254287
dose_4,12Oclock,320_480nm,463.5,0.1842867980400721
dose_4,12Oclock,320_480nm,464.0,0.1848017424345015
dose_4,12Oclock,320_480nm,464.5,0.1904899726311365
dose_4,12Oclock,320_480nm,465.0,0.1871432512998581
dose_4,12Oclock,320_480nm,465.5,0.190152441461881
dose_4,12Oclock,320_480nm,466.0,0.1889747579892476
dose_4,12Oclock,320_480nm,466.5,0.1869715104500452
dose_4,12Oclock,320_480nm,467.0,0.1851683408021927
dose_4,12Oclock,320_480nm,467.5,0.1872917413711547
dose_4,12Oclock,320_480nm,468.0,0.1903238793214161
dose_4,12Oclock,320_480nm,468.5,0.1918630450963973
dose_4,12Oclock,320_480nm,469.0,0.1966426670551299
dose_4,12Oclock,320_480nm,469.5,0.2037486284971236
dose_4,12Oclock,320_480nm,470.0,0.2007474452257156
dose_4,12Oclock,320_480nm,470.5,0.2003772060076395
dose_4,12Oclock,320_480nm,471.0,0.1951067994038263
dose_4,12Oclock,320_480nm,471.5,0.1967436124881108
dose_4,12Oclock,320_480nm,472.0,0.1936768144369124
dose_4,12Oclock,320_480nm,472.5,0.1994435787200927
dose_4,12Oclock,320_480nm,473.0,0.1918782542149225
dose_4,12Oclock,320_480nm,473.5,0.1946550905704498
dose_4,12Oclock,320_480nm,474.0,0.1915699740250905
dose_4,12Oclock,320_480nm,474.5,0.194841166337331
dose_4,12Oclock,320_480nm,475.0,0.1965351253747939
dose_4,12Oclock,320_480nm,475.5,0.2003412147363027
dose_4,12Oclock,320_480nm,476.0,0.1988212565581003
dose_4,12Oclock,320_480nm,476.5,0.1961030115683872
dose_4,12Oclock,320_480nm,477.0,0.1947353829940159
dose_4,12Oclock,320_480nm,477.5,0.1976460913817087
dose_4,12Oclock,320_480nm,478.0,0.1957802921533584
dose_4,12Oclock,320_480nm,478.5,0.1926827132701873
dose_4,12Oclock,320_480nm,479.0,0.1921987483898798
dose_4,12Oclock,320_480nm,479.5,0.1928631762663522
dose_4,12Oclock,320_480nm,480.0,0.1953334013621012
dose_5,12Oclock,320_480nm,320.0,0.1739236811796823
dose_5,12Oclock,320_480nm,320.5,0.1768360386292139
dose_5,12Oclock,320_480nm,321.0,0.1771733909845352
dose_5,12Oclock,320_480nm,321.5,0.177506869037946
dose_5,12Oclock,320_480nm,322.0,0.1786426901817321
dose_5,12Oclock,320_480nm,322.5,0.1770526965459187
dose_5,12Oclock,320_480nm,323.0,0.1787467251221338
dose_5,12Oclock,320_480nm,323.5,0.1817054549853006
dose_5,12Oclock,320_480nm,324.0,0.1789538909991582
dose_5,12Oclock,320_480nm,324.5,0.1796343972285588
dose_5,12Oclock,320_480nm,325.0,0.182508498430252
dose_5,12Oclock,320_480nm,325.5,0.1806934426228205
dose_5,12Oclock,320_480nm,326.0,0.1832139541705449
dose_5,12Oclock,320_480nm,326.5,0.1838812182346979
dose_5,12Oclock,320_480nm,327.0,0.1828646759192148
dose_5,12Oclock,320_480nm,327.5,0.183389460047086
dose_5,12Oclock,320_480nm,328.0,0.1834513396024703
dose_5,12Oclock,320_480nm,328.5,0.1847228755553563
dose_5,12Oclock,320_480nm,329.0,0.184564858675003
dose_5,12Oclock,320_480nm,329.5,0.1831163118282953
dose_5,12Oclock,320_480nm,330.0,0.1836113433043162
dose_5,12Oclock,320_480nm,330.5,0.186309814453125
dose_5,12Oclock,320_480nm,331.0,0.1851980884869893
dose_5,12Oclock,320_480nm,331.5,0.1838571925957997
dose_5,12Oclock,320_480nm,332.0,0.187123417854309
dose_5,12Oclock,320_480nm,332.5,0.185486614704132
dose_5,12Oclock,320_480nm,333.0,0.18448106944561
dose_5,12Oclock,320_480nm,333.5,0.1876061310370762
dose_5,12Oclock,320_480nm,334.0,0.1856647928555805
dose_5,12Oclock,320_480nm,334.5,0.1867243299881616
dose_5,12Oclock,320_480nm,335.0,0.1862920075654982
dose_5,12Oclock,320_480nm,335.5,0.1837329566478729
dose_5,12Oclock,320_480nm,336.0,0.1845466494560241
dose_5,12Oclock,320_480nm,336.5,0.1849070241053899
dose_5,12Oclock,320_480nm,337.0,0.1851960023244221
dose_5,12Oclock,320_480nm,337.5,0.1850660393635431
dose_5,12Oclock,320_480nm,338.0,0.1852009048064549
dose_5,12Oclock,320_480nm,338.5,0.1857431878646214
dose_5,12Oclock,320_480nm,339.0,0.1872905592123667
dose_5,12Oclock,320_480nm,339.5,0.1883774002393086
dose_5,12Oclock,320_480nm,340.0,0.1857135494550069
dose_5,12Oclock,320_480nm,340.5,0.1871183564265568
dose_5,12Oclock,320_480nm,341.0,0.187466412782669
dose_5,12Oclock,320_480nm,341.5,0.1872439036766687
dose_5,12Oclock,320_480nm,342.0,0.189182624220848
dose_5,12Oclock,320_480nm,342.5,0.1892371475696563
dose_5,12Oclock,320_480nm,343.0,0.1892812301715214
dose_5,12Oclock,320_480nm,343.5,0.1914121508598326
dose_5,12Oclock,320_480nm,344.0,0.1903560906648636
dose_5,12Oclock,320_480nm,344.5,0.1918068875869114
dose_5,12Oclock,320_480nm,345.0,0.1909741908311843
dose_5,12Oclock,320_480nm,345.5,0.1899110327164331
dose_5,12Oclock,320_480nm,346.0,0.1915772209564844
dose_5,12Oclock,320_480nm,346.5,0.1922255754470824
dose_5,12Oclock,320_480nm,347.0,0.1929184844096501
dose_5,12Oclock,320_480nm,347.5,0.1939245512088139
dose_5,12Oclock,320_480nm,348.0,0.1934234748284021
dose_5,12Oclock,320_480nm,348.5,0.1946664750576019
dose_5,12Oclock,320_480nm,349.0,0.1937142958243688
dose_5,12Oclock,320_480nm,349.5,0.1941267947355906
dose_5,12Oclock,320_480nm,350.0,0.1940462589263915
dose_5,12Oclock,320_480nm,350.5,0.1942821790774662
dose_5,12Oclock,320_480nm,351.0,0.1952351480722427
dose_5,12Oclock,320_480nm,351.5,0.1959370871384937
dose_5,12Oclock,320_480nm,352.0,0.1974168568849562
dose_5,12Oclock,320_480nm,352.5,0.1965288321177164
dose_5,12Oclock,320_480nm,353.0,0.1958446204662322
dose_5,12Oclock,320_480nm,353.5,0.1963114291429519
dose_5,12Oclock,320_480nm,354.0,0.1975522339344024
dose_5,12Oclock,320_480nm,354.5,0.1989887704451878
dose_5,12Oclock,320_480nm,355.0,0.1991388946771621
dose_5,12Oclock,320_480nm,355.5,0.2005669673283895
dose_5,12Oclock,320_480nm,356.0,0.1993808895349501
dose_5,12Oclock,320_480nm,356.5,0.2014970431725184
dose_5,12Oclock,320_480nm,357.0,0.2007713615894317
dose_5,12Oclock,320_480nm,357.5,0.19914377729098
dose_5,12Oclock,320_480nm,358.0,0.2004805008570352
dose_5,12Oclock,320_480nm,358.5,0.2000114222367604
dose_5,12Oclock,320_480nm,359.0,0.2008031457662582
dose_5,12Oclock,320_480nm,359.5,0.1997007181247075
dose_5,12Oclock,320_480nm,360.0,0.1989072610934575
dose_5,12Oclock,320_480nm,360.5,0.200934737920761
dose_5,12Oclock,320_480nm,361.0,0.201217363278071
dose_5,12Oclock,320_480nm,361.5,0.2015331834554672
dose_5,12Oclock,320_480nm,362.0,0.202391227086385
dose_5,12Oclock,320_480nm,362.5,0.2022433876991271
dose_5,12Oclock,320_480nm,363.0,0.2032783478498458
dose_5,12Oclock,320_480nm,363.5,0.2025445202986399
dose_5,12Oclock,320_480nm,364.0,0.2025905450185139
dose_5,12Oclock,320_480nm,364.5,0.203064352273941
dose_5,12Oclock,320_480nm,365.0,0.2039079467455545
dose_5,12Oclock,320_480nm,365.5,0.2054275373617807
dose_5,12Oclock,320_480nm,366.0,0.2043581008911132
dose_5,12Oclock,320_480nm,366.5,0.2033532907565434
dose_5,12Oclock,320_480nm,367.0,0.2055094043413797
dose_5,12Oclock,320_480nm,367.5,0.2044332573811212
dose_5,12Oclock,320_480nm,368.0,0.2021551678578058
dose_5,12Oclock,320_480nm,368.5,0.202486698826154
dose_5,12Oclock,320_480nm,369.0,0.203200285633405
dose_5,12Oclock,320_480nm,369.5,0.204277068376541
dose_5,12Oclock,320_480nm,370.0,0.2068541795015334
dose_5,12Oclock,320_480nm,370.5,0.207437644402186
dose_5,12Oclock,320_480nm,371.0,0.2060238122940063
dose_5,12Oclock,320_480nm,371.5,0.2081034928560256
dose_5,12Oclock,320_480nm,372.0,0.2090867062409719
dose_5,12Oclock,320_480nm,372.5,0.2075486878554026
dose_5,12Oclock,320_480nm,373.0,0.2078867902358372
dose_5,12Oclock,320_480nm,373.5,0.2088456402222314
dose_5,12Oclock,320_480nm,374.0,0.2078089962402979
dose_5,12Oclock,320_480nm,374.5,0.2073782334725061
dose_5,12Oclock,320_480nm,375.0,0.2057016044855117
